,Date,state,LaborForce,UnemploymentRate
4696,2007-10-01,Washington,3433115.0,4.8
4697,2007-10-01,West Virginia,814353.0,4.7
4698,2007-10-01,Wisconsin,3091561.0,5.0
4699,2007-10-01,Wyoming,288577.0,2.9
4700,2007-11-01,Alabama,2180164.0,4.3
4701,2007-11-01,Alaska,352339.0,6.4
4702,2007-11-01,Arizona,3050277.0,4.1
4703,2007-11-01,Arkansas,1370296.0,5.3
4704,2007-11-01,California,17988188.0,5.8
4705,2007-11-01,Colorado,2692523.0,4.0
4706,2007-11-01,Connecticut,1867889.0,4.8
4707,2007-11-01,Delaware,445778.0,3.6
4708,2007-11-01,Florida,9182915.0,4.6
4709,2007-11-01,Georgia,4860881.0,4.9
4710,2007-11-01,Hawaii,637357.0,3.1
4711,2007-11-01,Idaho,752911.0,3.2
4712,2007-11-01,Illinois,6720994.0,5.4
4713,2007-11-01,Indiana,3211381.0,4.7
4714,2007-11-01,Iowa,1668276.0,3.7
4715,2007-11-01,Kansas,1488790.0,4.3
4716,2007-11-01,Kentucky,2025661.0,5.4
4717,2007-11-01,Louisiana,2054068.0,4.2
4718,2007-11-01,Maine,700821.0,4.9
4719,2007-11-01,Maryland,2975689.0,3.4
4720,2007-11-01,Massachusetts,3428133.0,4.5
4721,2007-11-01,Michigan,4986772.0,7.2
4722,2007-11-01,Minnesota,2908992.0,4.7
4723,2007-11-01,Mississippi,1316628.0,5.9
4724,2007-11-01,Missouri,3029895.0,5.4
4725,2007-11-01,Montana,506613.0,4.2
4726,2007-11-01,Nebraska,983700.0,3.0
4727,2007-11-01,Nevada,1344793.0,4.9
4728,2007-11-01,New Hampshire,739553.0,3.5
4729,2007-11-01,New Mexico,938185.0,3.8
4730,2007-11-01,New York,9563786.0,4.8
4731,2007-11-01,New jersey,4464432.0,4.4
4732,2007-11-01,North Carolina,4529441.0,4.9
4733,2007-11-01,North Dakota,368403.0,3.1
4734,2007-11-01,Ohio,5990893.0,5.7
4735,2007-11-01,Oklahoma,1727185.0,3.8
4736,2007-11-01,Oregon,1935658.0,5.3
4737,2007-11-01,Pennsylvania,6382861.0,4.6
4738,2007-11-01,Rhode island,571995.0,5.8
4739,2007-11-01,South Carolina,2128097.0,5.6
4740,2007-11-01,South Dakota,444097.0,2.7
4741,2007-11-01,Tennessee,3063565.0,5.3
4742,2007-11-01,Texas,11502507.0,4.3
4743,2007-11-01,Utah,1369818.0,2.8
4744,2007-11-01,Vermont,352283.0,4.2
4745,2007-11-01,Virginia,4071799.0,3.3
4746,2007-11-01,Washington,3440671.0,4.7
4747,2007-11-01,West Virginia,814984.0,4.7
4748,2007-11-01,Wisconsin,3090795.0,4.8
4749,2007-11-01,Wyoming,289147.0,2.9
4750,2007-12-01,Alabama,2180630.0,4.3
4751,2007-12-01,Alaska,352900.0,6.4
4752,2007-12-01,Arizona,3057685.0,4.3
4753,2007-12-01,Arkansas,1370993.0,5.1
4754,2007-12-01,California,18011604.0,5.9
4755,2007-12-01,Colorado,2698033.0,4.1
4756,2007-12-01,Connecticut,1870720.0,4.9
4757,2007-12-01,Delaware,446557.0,3.7
4758,2007-12-01,Florida,9192972.0,4.7
4759,2007-12-01,Georgia,4874326.0,5.0
4760,2007-12-01,Hawaii,638468.0,3.1
4761,2007-12-01,Idaho,750563.0,3.1
4762,2007-12-01,Illinois,6722716.0,5.4
4763,2007-12-01,Indiana,3214364.0,4.7
4764,2007-12-01,Iowa,1670243.0,3.7
4765,2007-12-01,Kansas,1489360.0,4.3
4766,2007-12-01,Kentucky,2023900.0,5.4
4767,2007-12-01,Louisiana,2059822.0,4.2
4768,2007-12-01,Maine,701552.0,4.8
4769,2007-12-01,Maryland,2977656.0,3.3
4770,2007-12-01,Massachusetts,3429832.0,4.6
4771,2007-12-01,Michigan,4977490.0,7.2
4772,2007-12-01,Minnesota,2908891.0,4.7
4773,2007-12-01,Mississippi,1318437.0,5.8
4774,2007-12-01,Missouri,3027711.0,5.4
4775,2007-12-01,Montana,507391.0,4.2
4776,2007-12-01,Nebraska,984682.0,3.0
4777,2007-12-01,Nevada,1348782.0,5.0
4778,2007-12-01,New Hampshire,740286.0,3.5
4779,2007-12-01,New Mexico,939634.0,3.9
4780,2007-12-01,New York,9581991.0,4.8
4781,2007-12-01,New jersey,4473642.0,4.5
4782,2007-12-01,North Carolina,4533473.0,4.9
4783,2007-12-01,North Dakota,368962.0,3.0
4784,2007-12-01,Ohio,5986243.0,5.6
4785,2007-12-01,Oklahoma,1728138.0,3.6
4786,2007-12-01,Oregon,1937575.0,5.3
4787,2007-12-01,Pennsylvania,6393772.0,4.7
4788,2007-12-01,Rhode island,571721.0,6.0
4789,2007-12-01,South Carolina,2128414.0,5.6
4790,2007-12-01,South Dakota,444324.0,2.7
4791,2007-12-01,Tennessee,3060813.0,5.4
4792,2007-12-01,Texas,11524334.0,4.3
4793,2007-12-01,Utah,1371033.0,2.9
4794,2007-12-01,Vermont,352286.0,4.2
4795,2007-12-01,Virginia,4083460.0,3.3
4796,2007-12-01,Washington,3446728.0,4.7
4797,2007-12-01,West Virginia,815331.0,4.6
4798,2007-12-01,Wisconsin,3089160.0,4.7
4799,2007-12-01,Wyoming,289716.0,2.8
4800,2008-01-01,Alabama,2180011.0,4.4
4801,2008-01-01,Alaska,353534.0,6.5
4802,2008-01-01,Arizona,3064872.0,4.5
4803,2008-01-01,Arkansas,1371702.0,5.0
4804,2008-01-01,California,18033755.0,6.0
4805,2008-01-01,Colorado,2702411.0,4.1
4806,2008-01-01,Connecticut,1872881.0,4.9
4807,2008-01-01,Delaware,447129.0,3.8
4808,2008-01-01,Florida,9199886.0,4.8
4809,2008-01-01,Georgia,4887690.0,5.1
4810,2008-01-01,Hawaii,639620.0,3.2
4811,2008-01-01,Idaho,748137.0,3.0
4812,2008-01-01,Illinois,6719466.0,5.4
4813,2008-01-01,Indiana,3215956.0,4.7
4814,2008-01-01,Iowa,1671686.0,3.7
4815,2008-01-01,Kansas,1489971.0,4.3
4816,2008-01-01,Kentucky,2022032.0,5.4
4817,2008-01-01,Louisiana,2063664.0,4.2
4818,2008-01-01,Maine,702139.0,4.8
4819,2008-01-01,Maryland,2979991.0,3.3
4820,2008-01-01,Massachusetts,3431513.0,4.6
4821,2008-01-01,Michigan,4966399.0,7.1
4822,2008-01-01,Minnesota,2909013.0,4.7
4823,2008-01-01,Mississippi,1319123.0,5.8
4824,2008-01-01,Missouri,3024815.0,5.3
4825,2008-01-01,Montana,508059.0,4.3
4826,2008-01-01,Nebraska,985723.0,3.0
4827,2008-01-01,Nevada,1352475.0,5.2
4828,2008-01-01,New Hampshire,740975.0,3.5
4829,2008-01-01,New Mexico,940724.0,3.9
4830,2008-01-01,New York,9598042.0,4.8
4831,2008-01-01,New jersey,4481065.0,4.6
4832,2008-01-01,North Carolina,4536013.0,4.9
4833,2008-01-01,North Dakota,369532.0,3.0
4834,2008-01-01,Ohio,5978942.0,5.5
4835,2008-01-01,Oklahoma,1729281.0,3.5
4836,2008-01-01,Oregon,1938430.0,5.2
4837,2008-01-01,Pennsylvania,6404023.0,4.7
4838,2008-01-01,Rhode island,571482.0,6.2
4839,2008-01-01,South Carolina,2128869.0,5.6
4840,2008-01-01,South Dakota,444614.0,2.6
4841,2008-01-01,Tennessee,3056578.0,5.4
4842,2008-01-01,Texas,11544197.0,4.3
4843,2008-01-01,Utah,1371668.0,3.0
4844,2008-01-01,Vermont,352413.0,4.3
4845,2008-01-01,Virginia,4094298.0,3.4
4846,2008-01-01,Washington,3451132.0,4.7
4847,2008-01-01,West Virginia,815448.0,4.5
4848,2008-01-01,Wisconsin,3087039.0,4.5
4849,2008-01-01,Wyoming,290221.0,2.8
4850,2008-02-01,Alabama,2178866.0,4.5
4851,2008-02-01,Alaska,354231.0,6.5
4852,2008-02-01,Arizona,3071715.0,4.7
4853,2008-02-01,Arkansas,1372373.0,5.0
4854,2008-02-01,California,18055339.0,6.1
4855,2008-02-01,Colorado,2705791.0,4.2
4856,2008-02-01,Connecticut,1874363.0,5.0
4857,2008-02-01,Delaware,447431.0,3.9
4858,2008-02-01,Florida,9203053.0,5.0
4859,2008-02-01,Georgia,4900362.0,5.2
4860,2008-02-01,Hawaii,640651.0,3.3
4861,2008-02-01,Idaho,745998.0,3.0
4862,2008-02-01,Illinois,6712103.0,5.5
4863,2008-02-01,Indiana,3217041.0,4.7
4864,2008-02-01,Iowa,1672748.0,3.7
4865,2008-02-01,Kansas,1490759.0,4.2
4866,2008-02-01,Kentucky,2020699.0,5.4
4867,2008-02-01,Louisiana,2065937.0,4.3
4868,2008-02-01,Maine,702566.0,4.8
4869,2008-02-01,Maryland,2982769.0,3.4
4870,2008-02-01,Massachusetts,3433405.0,4.7
4871,2008-02-01,Michigan,4954730.0,7.1
4872,2008-02-01,Minnesota,2909787.0,4.7
4873,2008-02-01,Mississippi,1318726.0,5.8
4874,2008-02-01,Missouri,3021976.0,5.3
4875,2008-02-01,Montana,508539.0,4.4
4876,2008-02-01,Nebraska,986724.0,3.0
4877,2008-02-01,Nevada,1355756.0,5.3
4878,2008-02-01,New Hampshire,741458.0,3.6
4879,2008-02-01,New Mexico,941371.0,3.9
4880,2008-02-01,New York,9610400.0,4.9
4881,2008-02-01,New jersey,4485997.0,4.6
4882,2008-02-01,North Carolina,4537456.0,5.0
4883,2008-02-01,North Dakota,370098.0,3.0
4884,2008-02-01,Ohio,5971036.0,5.5
4885,2008-02-01,Oklahoma,1730707.0,3.4
4886,2008-02-01,Oregon,1938848.0,5.2
4887,2008-02-01,Pennsylvania,6413011.0,4.7
4888,2008-02-01,Rhode island,571236.0,6.4
4889,2008-02-01,South Carolina,2129430.0,5.6
4890,2008-02-01,South Dakota,444934.0,2.6
4891,2008-02-01,Tennessee,3052528.0,5.5
4892,2008-02-01,Texas,11562088.0,4.3
4893,2008-02-01,Utah,1371722.0,3.0
4894,2008-02-01,Vermont,352611.0,4.3
4895,2008-02-01,Virginia,4104063.0,3.4
4896,2008-02-01,Washington,3454348.0,4.7
4897,2008-02-01,West Virginia,815307.0,4.4
4898,2008-02-01,Wisconsin,3084938.0,4.4
4899,2008-02-01,Wyoming,290648.0,2.8
4900,2008-03-01,Alabama,2178034.0,4.6
4901,2008-03-01,Alaska,354965.0,6.6
4902,2008-03-01,Arizona,3078672.0,5.0
4903,2008-03-01,Arkansas,1373075.0,4.9
4904,2008-03-01,California,18079265.0,6.2
4905,2008-03-01,Colorado,2708612.0,4.3
4906,2008-03-01,Connecticut,1875493.0,5.1
4907,2008-03-01,Delaware,447516.0,4.0
4908,2008-03-01,Florida,9204905.0,5.2
4909,2008-03-01,Georgia,4912518.0,5.4
4910,2008-03-01,Hawaii,641492.0,3.4
4911,2008-03-01,Idaho,744450.0,3.0
4912,2008-03-01,Illinois,6702655.0,5.6
4913,2008-03-01,Indiana,3219448.0,4.8
4914,2008-03-01,Iowa,1673879.0,3.7
4915,2008-03-01,Kansas,1491944.0,4.2
4916,2008-03-01,Kentucky,2020883.0,5.5
4917,2008-03-01,Louisiana,2067910.0,4.3
4918,2008-03-01,Maine,702891.0,4.9
4919,2008-03-01,Maryland,2986217.0,3.4
4920,2008-03-01,Massachusetts,3436094.0,4.8
4921,2008-03-01,Michigan,4944522.0,7.2
4922,2008-03-01,Minnesota,2911762.0,4.8
4923,2008-03-01,Mississippi,1317492.0,5.9
4924,2008-03-01,Missouri,3020507.0,5.4
4925,2008-03-01,Montana,508814.0,4.5
4926,2008-03-01,Nebraska,987607.0,3.1
4927,2008-03-01,Nevada,1358688.0,5.5
4928,2008-03-01,New Hampshire,741760.0,3.6
4929,2008-03-01,New Mexico,941688.0,4.0
4930,2008-03-01,New York,9620542.0,4.9
4931,2008-03-01,New jersey,4489109.0,4.7
4932,2008-03-01,North Carolina,4539356.0,5.1
4933,2008-03-01,North Dakota,370687.0,2.9
4934,2008-03-01,Ohio,5966321.0,5.6
4935,2008-03-01,Oklahoma,1732784.0,3.3
4936,2008-03-01,Oregon,1939841.0,5.2
4937,2008-03-01,Pennsylvania,6421500.0,4.8
4938,2008-03-01,Rhode island,570945.0,6.7
4939,2008-03-01,South Carolina,2130552.0,5.6
4940,2008-03-01,South Dakota,445255.0,2.6
4941,2008-03-01,Tennessee,3050219.0,5.6
4942,2008-03-01,Texas,11580523.0,4.3
4943,2008-03-01,Utah,1371484.0,3.1
4944,2008-03-01,Vermont,352853.0,4.3
4945,2008-03-01,Virginia,4113238.0,3.4
4946,2008-03-01,Washington,3457666.0,4.8
4947,2008-03-01,West Virginia,814870.0,4.3
4948,2008-03-01,Wisconsin,3083709.0,4.3
4949,2008-03-01,Wyoming,291041.0,2.8
4950,2008-04-01,Alabama,2177852.0,4.8
4951,2008-04-01,Alaska,355661.0,6.6
4952,2008-04-01,Arizona,3086160.0,5.3
4953,2008-04-01,Arkansas,1373905.0,5.0
4954,2008-04-01,California,18107051.0,6.5
4955,2008-04-01,Colorado,2711000.0,4.4
4956,2008-04-01,Connecticut,1876660.0,5.2
4957,2008-04-01,Delaware,447476.0,4.1
4958,2008-04-01,Florida,9207367.0,5.4
4959,2008-04-01,Georgia,4924234.0,5.5
4960,2008-04-01,Hawaii,642055.0,3.6
4961,2008-04-01,Idaho,756645.0,4.7
4962,2008-04-01,Illinois,6691978.0,5.7
4963,2008-04-01,Indiana,3223835.0,5.0
4964,2008-04-01,Iowa,1675360.0,3.8
4965,2008-04-01,Kansas,1493581.0,4.3
4966,2008-04-01,Kentucky,2023004.0,5.7
4967,2008-04-01,Louisiana,2070677.0,4.3
4968,2008-04-01,Maine,703117.0,4.9
4969,2008-04-01,Maryland,2990264.0,3.6
4970,2008-04-01,Massachusetts,3439829.0,5.0
4971,2008-04-01,Michigan,4936844.0,7.3
4972,2008-04-01,Minnesota,2915042.0,4.9
4973,2008-04-01,Mississippi,1315651.0,6.1
4974,2008-04-01,Missouri,3020906.0,5.5
4975,2008-04-01,Montana,508950.0,4.6
4976,2008-04-01,Nebraska,988275.0,3.1
4977,2008-04-01,Nevada,1361332.0,5.8
4978,2008-04-01,New Hampshire,742001.0,3.6
4979,2008-04-01,New Mexico,941981.0,4.0
4980,2008-04-01,New York,9630522.0,5.0
4981,2008-04-01,New jersey,4491622.0,4.8
4982,2008-04-01,North Carolina,4542659.0,5.2
4983,2008-04-01,North Dakota,371282.0,3.0
4984,2008-04-01,Ohio,5966147.0,5.8
4985,2008-04-01,Oklahoma,1735732.0,3.4
4986,2008-04-01,Oregon,1941983.0,5.4
4987,2008-04-01,Pennsylvania,6430056.0,4.8
4988,2008-04-01,Rhode island,570638.0,7.0
4989,2008-04-01,South Carolina,2132637.0,5.8
4990,2008-04-01,South Dakota,445581.0,2.7
4991,2008-04-01,Tennessee,3050145.0,5.8
4992,2008-04-01,Texas,11601493.0,4.4
4993,2008-04-01,Utah,1371280.0,3.2
4994,2008-04-01,Vermont,353154.0,4.4
4995,2008-04-01,Virginia,4121849.0,3.5
4996,2008-04-01,Washington,3461901.0,4.9
4997,2008-04-01,West Virginia,814145.0,4.2
4998,2008-04-01,Wisconsin,3083678.0,4.3
4999,2008-04-01,Wyoming,291462.0,2.8
5000,2008-05-01,Alabama,2178344.0,5.1
5001,2008-05-01,Alaska,356235.0,6.7
5002,2008-05-01,Arizona,3094308.0,5.6
5003,2008-05-01,Arkansas,1375005.0,5.0
5004,2008-05-01,California,18139327.0,6.7
5005,2008-05-01,Colorado,2713277.0,4.5
5006,2008-05-01,Connecticut,1878160.0,5.3
5007,2008-05-01,Delaware,447391.0,4.3
5008,2008-05-01,Florida,9211977.0,5.7
5009,2008-05-01,Georgia,4935792.0,5.7
5010,2008-05-01,Hawaii,642213.0,3.8
5011,2008-05-01,Idaho,760206.0,5.2
5012,2008-05-01,Illinois,6680143.0,5.9
5013,2008-05-01,Indiana,3229861.0,5.3
5014,2008-05-01,Iowa,1677168.0,3.9
5015,2008-05-01,Kansas,1495605.0,4.3
5016,2008-05-01,Kentucky,2026564.0,5.9
5017,2008-05-01,Louisiana,2074917.0,4.5
5018,2008-05-01,Maine,703179.0,5.0
5019,2008-05-01,Maryland,2994717.0,3.8
5020,2008-05-01,Massachusetts,3444640.0,5.2
5021,2008-05-01,Michigan,4931729.0,7.5
5022,2008-05-01,Minnesota,2919227.0,5.1
5023,2008-05-01,Mississippi,1313458.0,6.3
5024,2008-05-01,Missouri,3022958.0,5.7
5025,2008-05-01,Montana,509059.0,4.7
5026,2008-05-01,Nebraska,988760.0,3.2
5027,2008-05-01,Nevada,1363753.0,6.0
5028,2008-05-01,New Hampshire,742285.0,3.6
5029,2008-05-01,New Mexico,942599.0,4.1
5030,2008-05-01,New York,9642282.0,5.1
5031,2008-05-01,New jersey,4494916.0,4.9
5032,2008-05-01,North Carolina,4547857.0,5.5
5033,2008-05-01,North Dakota,371804.0,3.0
5034,2008-05-01,Ohio,5969766.0,6.0
5035,2008-05-01,Oklahoma,1739591.0,3.4
5036,2008-05-01,Oregon,1945509.0,5.6
5037,2008-05-01,Pennsylvania,6439363.0,4.9
5038,2008-05-01,Rhode island,570359.0,7.3
5039,2008-05-01,South Carolina,2135798.0,6.1
5040,2008-05-01,South Dakota,445935.0,2.8
5041,2008-05-01,Tennessee,3052073.0,6.1
5042,2008-05-01,Texas,11626382.0,4.5
5043,2008-05-01,Utah,1371314.0,3.2
5044,2008-05-01,Vermont,353559.0,4.4
5045,2008-05-01,Virginia,4129890.0,3.7
5046,2008-05-01,Washington,3467253.0,5.0
5047,2008-05-01,West Virginia,813271.0,4.1
5048,2008-05-01,Wisconsin,3084883.0,4.4
5049,2008-05-01,Wyoming,291983.0,2.8
5050,2008-06-01,Alabama,2179192.0,5.3
5051,2008-06-01,Alaska,356639.0,6.7
5052,2008-06-01,Arizona,3103036.0,5.9
5053,2008-06-01,Arkansas,1376388.0,5.2
5054,2008-06-01,California,18175008.0,7.0
5055,2008-06-01,Colorado,2715900.0,4.7
5056,2008-06-01,Connecticut,1880149.0,5.5
5057,2008-06-01,Delaware,447326.0,4.6
5058,2008-06-01,Florida,9219484.0,6.0
5059,2008-06-01,Georgia,4947526.0,5.9
5060,2008-06-01,Hawaii,641937.0,4.0
5061,2008-06-01,Idaho,761212.0,5.5
5062,2008-06-01,Illinois,6667190.0,6.1
5063,2008-06-01,Indiana,3236303.0,5.5
5064,2008-06-01,Iowa,1679085.0,4.1
5065,2008-06-01,Kansas,1497928.0,4.4
5066,2008-06-01,Kentucky,2030531.0,6.2
5067,2008-06-01,Louisiana,2081090.0,4.7
5068,2008-06-01,Maine,703014.0,5.2
5069,2008-06-01,Maryland,2999538.0,4.0
5070,2008-06-01,Massachusetts,3450325.0,5.4
5071,2008-06-01,Michigan,4928308.0,7.8
5072,2008-06-01,Minnesota,2923829.0,5.3
5073,2008-06-01,Mississippi,1311051.0,6.6
5074,2008-06-01,Missouri,3026250.0,5.9
5075,2008-06-01,Montana,509232.0,4.9
5076,2008-06-01,Nebraska,989173.0,3.2
5077,2008-06-01,Nevada,1365900.0,6.3
5078,2008-06-01,New Hampshire,742657.0,3.7
5079,2008-06-01,New Mexico,943705.0,4.2
5080,2008-06-01,New York,9657335.0,5.2
5081,2008-06-01,New jersey,4499707.0,5.1
5082,2008-06-01,North Carolina,4554347.0,5.7
5083,2008-06-01,North Dakota,372162.0,3.1
5084,2008-06-01,Ohio,5974800.0,6.3
5085,2008-06-01,Oklahoma,1744210.0,3.6
5086,2008-06-01,Oregon,1950369.0,5.9
5087,2008-06-01,Pennsylvania,6449889.0,5.0
5088,2008-06-01,Rhode island,570140.0,7.6
5089,2008-06-01,South Carolina,2139802.0,6.4
5090,2008-06-01,South Dakota,446340.0,2.9
5091,2008-06-01,Tennessee,3055174.0,6.4
5092,2008-06-01,Texas,11655723.0,4.6
5093,2008-06-01,Utah,1371540.0,3.3
5094,2008-06-01,Vermont,354102.0,4.5
5095,2008-06-01,Virginia,4137526.0,3.8
5096,2008-06-01,Washington,3473740.0,5.2
5097,2008-06-01,West Virginia,812466.0,4.1
5098,2008-06-01,Wisconsin,3087438.0,4.5
5099,2008-06-01,Wyoming,292645.0,2.9
5100,2008-07-01,Alabama,2179298.0,5.6
5101,2008-07-01,Alaska,356856.0,6.7
5102,2008-07-01,Arizona,3111845.0,6.3
5103,2008-07-01,Arkansas,1377649.0,5.3
5104,2008-07-01,California,18209191.0,7.3
5105,2008-07-01,Colorado,2718730.0,4.9
5106,2008-07-01,Connecticut,1882470.0,5.7
5107,2008-07-01,Delaware,447280.0,4.9
5108,2008-07-01,Florida,9227693.0,6.3
5109,2008-07-01,Georgia,4959084.0,6.1
5110,2008-07-01,Hawaii,641232.0,4.3
5111,2008-07-01,Idaho,761068.0,5.7
5112,2008-07-01,Illinois,6652581.0,6.3
5113,2008-07-01,Indiana,3241356.0,5.8
5114,2008-07-01,Iowa,1680775.0,4.2
5115,2008-07-01,Kansas,1500304.0,4.6
5116,2008-07-01,Kentucky,2033724.0,6.4
5117,2008-07-01,Louisiana,2088524.0,4.9
5118,2008-07-01,Maine,702556.0,5.4
5119,2008-07-01,Maryland,3004426.0,4.2
5120,2008-07-01,Massachusetts,3456222.0,5.6
5121,2008-07-01,Michigan,4924382.0,8.0
5122,2008-07-01,Minnesota,2928191.0,5.4
5123,2008-07-01,Mississippi,1308114.0,6.8
5124,2008-07-01,Missouri,3029648.0,6.1
5125,2008-07-01,Montana,509525.0,5.1
5126,2008-07-01,Nebraska,989687.0,3.3
5127,2008-07-01,Nevada,1367577.0,6.6
5128,2008-07-01,New Hampshire,743038.0,3.7
5129,2008-07-01,New Mexico,945121.0,4.3
5130,2008-07-01,New York,9674584.0,5.4
5131,2008-07-01,New jersey,4505474.0,5.2
5132,2008-07-01,North Carolina,4559638.0,5.9
5133,2008-07-01,North Dakota,372248.0,3.2
5134,2008-07-01,Ohio,5977137.0,6.5
5135,2008-07-01,Oklahoma,1749084.0,3.7
5136,2008-07-01,Oregon,1955947.0,6.3
5137,2008-07-01,Pennsylvania,6460877.0,5.2
5138,2008-07-01,Rhode island,570002.0,7.9
5139,2008-07-01,South Carolina,2143954.0,6.7
5140,2008-07-01,South Dakota,446783.0,3.1
5141,2008-07-01,Tennessee,3057805.0,6.7
5142,2008-07-01,Texas,11686033.0,4.8
5143,2008-07-01,Utah,1371741.0,3.4
5144,2008-07-01,Vermont,354764.0,4.6
5145,2008-07-01,Virginia,4144200.0,3.9
5146,2008-07-01,Washington,3480886.0,5.4
5147,2008-07-01,West Virginia,811808.0,4.0
5148,2008-07-01,Wisconsin,3090765.0,4.7
5149,2008-07-01,Wyoming,293426.0,2.9
5150,2008-08-01,Alabama,2178199.0,5.9
5151,2008-08-01,Alaska,356920.0,6.7
5152,2008-08-01,Arizona,3119852.0,6.6
5153,2008-08-01,Arkansas,1378339.0,5.5
5154,2008-08-01,California,18237890.0,7.6
5155,2008-08-01,Colorado,2721408.0,5.0
5156,2008-08-01,Connecticut,1884779.0,5.9
5157,2008-08-01,Delaware,447205.0,5.2
5158,2008-08-01,Florida,9233153.0,6.7
5159,2008-08-01,Georgia,4970199.0,6.3
5160,2008-08-01,Hawaii,640136.0,4.6
5161,2008-08-01,Idaho,760211.0,5.8
5162,2008-08-01,Illinois,6636562.0,6.5
5163,2008-08-01,Indiana,3243996.0,6.1
5164,2008-08-01,Iowa,1682188.0,4.3
5165,2008-08-01,Kansas,1502681.0,4.7
5166,2008-08-01,Kentucky,2035826.0,6.7
5167,2008-08-01,Louisiana,2095848.0,5.2
5168,2008-08-01,Maine,701831.0,5.6
5169,2008-08-01,Maryland,3009085.0,4.5
5170,2008-08-01,Massachusetts,3461656.0,5.8
5171,2008-08-01,Michigan,4917986.0,8.2
5172,2008-08-01,Minnesota,2931765.0,5.6
5173,2008-08-01,Mississippi,1304395.0,6.9
5174,2008-08-01,Missouri,3032357.0,6.4
5175,2008-08-01,Montana,509867.0,5.3
5176,2008-08-01,Nebraska,990467.0,3.4
5177,2008-08-01,Nevada,1368608.0,7.0
5178,2008-08-01,New Hampshire,743374.0,3.8
5179,2008-08-01,New Mexico,946548.0,4.5
5180,2008-08-01,New York,9691204.0,5.5
5181,2008-08-01,New jersey,4511286.0,5.4
5182,2008-08-01,North Carolina,4561100.0,6.1
5183,2008-08-01,North Dakota,372016.0,3.2
5184,2008-08-01,Ohio,5974348.0,6.7
5185,2008-08-01,Oklahoma,1753696.0,3.8
5186,2008-08-01,Oregon,1961436.0,6.7
5187,2008-08-01,Pennsylvania,6470784.0,5.4
5188,2008-08-01,Rhode island,569908.0,8.2
5189,2008-08-01,South Carolina,2147759.0,7.1
5190,2008-08-01,South Dakota,447254.0,3.2
5191,2008-08-01,Tennessee,3058962.0,6.9
5192,2008-08-01,Texas,11713184.0,4.9
5193,2008-08-01,Utah,1371555.0,3.6
5194,2008-08-01,Vermont,355500.0,4.7
5195,2008-08-01,Virginia,4149182.0,4.0
5196,2008-08-01,Washington,3488008.0,5.5
5197,2008-08-01,West Virginia,811377.0,4.1
5198,2008-08-01,Wisconsin,3094238.0,4.9
5199,2008-08-01,Wyoming,294248.0,3.1
5200,2008-09-01,Alabama,2176487.0,6.2
5201,2008-09-01,Alaska,356908.0,6.8
5202,2008-09-01,Arizona,3126192.0,6.9
5203,2008-09-01,Arkansas,1378258.0,5.8
5204,2008-09-01,California,18260708.0,7.9
5205,2008-09-01,Colorado,2723635.0,5.2
5206,2008-09-01,Connecticut,1886694.0,6.1
5207,2008-09-01,Delaware,447058.0,5.6
5208,2008-09-01,Florida,9233547.0,7.0
5209,2008-09-01,Georgia,4809851.0,6.8
5210,2008-09-01,Hawaii,638797.0,4.9
5211,2008-09-01,Idaho,759054.0,6.0
5212,2008-09-01,Illinois,6621432.0,6.7
5213,2008-09-01,Indiana,3244148.0,6.5
5214,2008-09-01,Iowa,1683498.0,4.4
5215,2008-09-01,Kansas,1505247.0,4.8
5216,2008-09-01,Kentucky,2037443.0,6.9
5217,2008-09-01,Louisiana,2101575.0,5.4
5218,2008-09-01,Maine,700983.0,5.8
5219,2008-09-01,Maryland,3013634.0,4.7
5220,2008-09-01,Massachusetts,3466081.0,6.0
5221,2008-09-01,Michigan,4909036.0,8.4
5222,2008-09-01,Minnesota,2934806.0,5.8
5223,2008-09-01,Mississippi,1300163.0,7.0
5224,2008-09-01,Missouri,3034841.0,6.6
5225,2008-09-01,Montana,510063.0,5.5
5226,2008-09-01,Nebraska,991334.0,3.5
5227,2008-09-01,Nevada,1368888.0,7.4
5228,2008-09-01,New Hampshire,743657.0,3.9
5229,2008-09-01,New Mexico,947697.0,4.7
5230,2008-09-01,New York,9704706.0,5.7
5231,2008-09-01,New jersey,4516599.0,5.7
5232,2008-09-01,North Carolina,4557791.0,6.3
5233,2008-09-01,North Dakota,371582.0,3.3
5234,2008-09-01,Ohio,5967863.0,6.9
5235,2008-09-01,Oklahoma,1757430.0,3.9
5236,2008-09-01,Oregon,1966533.0,7.3
5237,2008-09-01,Pennsylvania,6478764.0,5.6
5238,2008-09-01,Rhode island,569838.0,8.5
5239,2008-09-01,South Carolina,2151287.0,7.5
5240,2008-09-01,South Dakota,447704.0,3.4
5241,2008-09-01,Tennessee,3058919.0,7.2
5242,2008-09-01,Texas,11735105.0,5.1
5243,2008-09-01,Utah,1370622.0,3.7
5244,2008-09-01,Vermont,356283.0,4.8
5245,2008-09-01,Virginia,4152142.0,4.2
5246,2008-09-01,Washington,3494749.0,5.7
5247,2008-09-01,West Virginia,811267.0,4.2
5248,2008-09-01,Wisconsin,3097724.0,5.2
5249,2008-09-01,Wyoming,294970.0,3.2
5250,2008-10-01,Alabama,2174964.0,6.7
5251,2008-10-01,Alaska,356922.0,6.8
5252,2008-10-01,Arizona,3130478.0,7.3
5253,2008-10-01,Arkansas,1377361.0,6.1
